**ЗАГАЛЬНІ**,,
50039,Максимальний очікуваний розмір зображення: {0} x {1},"Розмір зображення не відповідає максимальним обмеженням ширини та висоти. Будь ласка, використовуйте зображення розміром меншим за максимальні значення."
50040,Простий електронний підпис не створено,"Зображення SES невірне. Будь ласка, переконайтеся, що зображення має принаймні 15 пікселів зафарбованої області"
50041,Файл {0} не знайдено,"Вкладення з введеним UUID не знайдено. Будь ласка, перевірте правильність введеного значення"
50042,Файл {0} не знайдено для конверта {1},"Файл з введеним UUID не знайдено у введеному конверті. Будь ласка, перевірте правильність введених значень"
50043,У запиті відсутній UUID конверту,"Будь ласка, перевірте UUID конверту в запиті"
50044,Такий ярлик вже існує,"Ярлик з відповідною назвою вже існує. Будь ласка, використовуйте існуючий або створіть новий з іншою назвою"
50045,Знайдено роль без визначення UUID поштової скриньки,Одна з ролей не має UUID поштової скриньки в даних конверта
50046,"Не знайдено даних для підпису '{0}' у документі '{1}'","Поле для підпису не містить даних для підпису, будь ласка, перевірте правильність заповнення необхідного поля для підпису"
50047,Підписанти не збігаються для підпису {0},"PDF та текстові файли підписані різними підписантами, будь ласка, підпишіть документ одним підписантом та надішліть запит повторно"
50048,Дані підпису не знайдено для джерела {0} у документі {1},Підпис у переліку підписів відсутній
50049,Немає активної ролі для поштової скриньки {0},"UUID поштової скриньки, з якої ви намагаєтесь відправити запит, не має активної ролі в даному конверті. Будь ласка, дочекайтеся своєї черги"
50050,Конверт має неправильний статус,Статус конверта не відповідає даній дії і не може бути оброблений
50051,Вкладення вже використовується,Вкладення з введеним UUID вже використовувалося в цьому конверті
50052,Сертифікат не є кваліфікованим для підпису {0} в документі {1},Необхідний кваліфікований сертифікат для підпису даних
50053,Запрошення в конверт {0} не знайдено,"Запрошення в конверт не знайдено, дані не відповідають дійсності"
50054,Список прийнятих конвертів порожній,Список UUID конвертів для прийняття запрошень порожній
50055,Запрошення в конверти {0} не знайдено,Деякі з конвертів у запиті не містять запрошень для цього користувача
50056,"Не вдається підтвердити запрошення, конверт {0} знаходиться у завершеній стадії",Конверт для запрошення знаходиться у завершеній стадії
50057,Не знайдено ролі для запрошення в конверті {0},Конверт не має ролі з електронною поштою
50058,Роль недоступна для обробки {0},Конверт не має ролі з електронною поштою
50059,Значення ІПН не знайдено для підпису {0},Під час підписання не виявлено збігу значень ІПН
50060,Очікуваний IПН не збігається з номером в підписі {0} в документі {1},"Документ підписано невірним підписом, будь ласка, перевірте ІПН"
50061,Сценарій конверта немає доступних кроків,Сценарій конверта немає доступних кроків
50062,Неможливо продовжити сценарій з незавершеним конвертом,Неможливо продовжити сценарій з незавершеним конвертом
50063,Конверт не містить інформації про сценарій,Конверт не містить інформації про сценарій
50064,Батьківське поле для поля дублікат {0} не знайдено,Поле дублікат не має батьківського поля в конверті
50065,Шаблон {0} не відповідає шаблону конверта {1},"Переконайтеся, що шаблони збігаються"
50066,"Для поля '{0}' повинен бути заповнений UUID запису","Будь ласка, заповніть атрибут 'recordUuid' відповідним значенням"
50067,"UUID вкладення має бути заповнено для поля '{0}'","Заповніть атрибут 'attachmentUuid' належним значенням"
50068,Необхідно вказати UUID ярлика або його назву,"Будь ласка, заповніть параметр запиту 'label' або 'labelUuid'"
50069,"Недостатньо UUID, потрібно принаймні {0}",У запиті недостатньо UUID для об’єднання/додавання в ланцюжка
50070,Доступ до ланцюжка відсутній,Поштова скринька не має доступу до будь-якого конверта в цьому ланцюжку
50071,Конверт {0} належить іншому ланцюжку,Конверт належить до іншого ланцюжка
50072,Конверт доданий в ланцюжок іншим користувачем,Поточний користувач не має права видаляти конверт з ланцюжка
50073,Конверти належать до різних ланцюжків,Конверти належать до різних ланцюжків
50074,Конверт належить до автоматично створеного ланцюжка,Конверт належить до автоматично створеного ланцюжка
50075,Погоджувачі не можуть брати участь в опрацюванні конвертів,Один або декілька погоджувачів вже знаходяться в основному потоці обробки конверту
50076,Погодження конверту не може відбутися,"Користувач не може погодити конверт, можливо, це вже зроблено"
50077,Для відхилення погодження необхідна причина відмови,"Будь ласка, додайте коментар для відхилення погодження"
50078,Неправильний статус погодження,"Будь ласка, надішліть належний статус, надішліть APPROVED або REJECTED"
50079,Ролі не відповідають ролям шаблону,"Будь ласка, перевірте корректність процесу обробки конверту в XML конверту"
50080,Погодження {0} не знайдено,Для цього конверта не знайдено погодження з введеним UUID
50081,Неможливо керувати чи почати/скасувати погодження,Поточна поштова скринька не може керувати або почати/скасувати погодження
50082,Погодження не може бути скасовано,"Процес погодження вже завершено, і його не можна скасувати"
50083,Поштова скринька має бути унікальною в процесі погодження,"Будь ласка, оновіть процес обробки погодження"
50084,UUIDи погоджувачів повинні бути вказані окремо,"Будь ласка, надішліть flowUuid або погоджувачів"
50085,Погодження {0} видалено,Погодження з введеним UUID видалене і не може бути використане
50086,Погоджувач {0} вже перебуває в іншому процесі погодження для цього конверту,Погоджувачі не можуть брати участь у декількох процесах погодження в одному конверті
50087,Значення в полі дублікат не співдає,"Значення поля дублікат в запиті не збігається зі значенням пов'язаного поля"
50088,"Очікується, що роль {0} буде електронною поштою",Неправильний учасник потоку конвертів
50089,Конверт не може бути делегований,Делегування в конверті заборонено
50090,Делегат не може відкликати делегацію,Скасувати її може лише ініціатор делегування
50091,Процес делегування не знайдено або роль ініціатора вже виконано,"Будь ласка, перевірте делеговану роль"
50092,Делегування або конверт вже завершений,Подальші дії заборонені
50093,Поле одержувача має бути UUID або email,"Будь ласка, перевірте формат поля ""Одержувач"
50094,Пошук за параметрами поля має неправильний формат,Пошук за параметрами поля має неправильний формат
50095,Лише відправник може надсилати сповіщення,Цей користувач не може надсилати сповіщення електронною поштою. Лише відправник може повідомити ще невиконані ролі
50096,Немає конвертів для сповіщення,Сповіщення вже надісланя для конвертів
50097,Документ не має версії для друку,"Тільки PDF, DOC, DOCX можуть мати версію для друку"
50098,Лише заповнені конверти можна надсилати електронною поштою,"Будь ласка, надсилайте лише заповнені UUID конверта"
50099,Для спільного використання дозволено лише {0} конвертів,"Будь ласка, зменшіть кількість конвертів"
50100,Деякі стовпці не можна видалити або приховати,Деякі стовпці мають бути видимими
50101,"Файл '{0}' не можна редагувати, оскільки він уже має цифрові підписи","Будь ласка, виберіть інший файл"
50102,"Файл '{0}' зашифровано","Будь ласка, виберіть інший файл"
50103,"Немає стовпця '{0}' для сортування",Неправильне поле сортування
50104,Надсилання файлів конверта електронною поштою заборонено,Загальний доступ до файлів конверта вимкнено
50105,Колбек {0} не знайдено,Не знайдено колбек по ідентифікатору
50106,Забагато рядків у таблиці {0}. Дозволено лише {1},"Будь ласка, зменшіть кількість рядків у таблиці"
50108,"Невірне значення '{0}' для поля '{1}'",У чекбокс полі введено невірний формат значення. Чекбокс поле приймає тільки 1 або 0
50109,"Поле '{0}' має бути вибраним","Оскільки в шаблоні поле обов'язкове"
50110,"Знайдено дублікат документу: '{0}'",Використовувати дубльовані документи заборонено
**ДОВІДНИК**,,
60001,Довідник {0} не знайдено,"Довідник з введеним UUID не знайдено. Будь ласка, перевірте правильність введених даних"
60002,Довжина назви довідника перевищила максимально допустиму,Довжина назви довідника перевищує максимально допустиму. Ліміт 128 символів
60003,Довжина опису довідника перевищила ліміт,Довжина опису довідника перевищує максимально допустиму. Ліміт 256 символів
60004,Назва довідника не може бути порожньою,"Назва довідника є обов'язковою і не може бути порожньою. Будь ласка, задайте назву довіднику"
60005,Колонка довідника не знайдена,Колонка довідника з введеним UUID не знайдено в цьому довіднику
60006,UUID колонки порожній,"UUID колонки є обов'язковим параметром для цього запиту. Будь ласка, введіть UUID колонки для створення коректного запиту"
60007,Значення колонки довідника не знайдено,"Значення колонки довідника з UUID в запиті не знайдено в базі даних. Будь ласка, перевірте коректність вашого запиту"
60008,Запис довідника {0} не знайдено,Запис довідника з введеним UUID в цьому довіднику не знайдено
60009,Довідник {0} заархівовано,Довідник із введеними UUID заархівовано
60010,Значення в колоноках не співпадає,"Значення в колоноці довідника та в даних запиту, який ви надсилаєте, не збігаються. Будь ласка, перевірте значення в довіднику"
60011,Порожнє довільне значення заборонене,Довільне значення не може бути порожнім для поля довідника. Виберіть і надішліть значення з довідника або надішліть власне значення
60012,UUID колонки не встановлено,Поле довідник у шаблоні не має UUID стовпця довідника. Оновіть шаблон і уточніть UUID стовпця для поля довідника або видаліть поле довідника
60013,UUID довідника не встановлено,Поле довідника в шаблоні не має UUID довідника. Оновіть шаблон і уточніть UUID довідника для поля довідника або видаліть поле
60014,Довідник заблокований для обробки,Довідник заблоковано для оновлення. Наразі його неможливо оновити. Оновлення довідника може зайняти деякий час
60015,"Очікувалося {0} значень у кожному рядку, але отримано {1}","У документі, який ви намагалися завантажити, кількість стовпців і рядків відрізняється, перевірте файл на дійсність."
60016,Запис довідника повинен містити значення колонки,"Запис довідника не містить значення колонки в запиті. Будь ласка, перевірте свій запит, порівняйте з документацією та надішліть ще раз"
60017,Не вдається змінити доступ до довідника на офіційний,Рівень доступу довідника не можна змінити на офіційний. Тільки системний користувач може змінити рівень доступу на офіційний
60018,Даний формат файлу не підтримується,"Введений формат файлу не підтримується. Підтримувані формати файлів: CSV, XLS"
60019,Довідник заблоковано,Довідник заблоковано на оновлення. Оновлення може зайняти деякий час. Під час оновлення довідник не може бути змінений
60020,Назва стовпця не може бути порожньою,"Назва стовпця є обов'язковою і не може бути порожньою. Будь ласка, задайте назву стовпця"
60021,Довжина назви стовпця перевищила обмеження,Довжина імені стовпця перевищує максимально допустиму. Ліміт 64 символи
60022,Порядок стовпців повинен бути >= 0,"Порядок стовпця не може бути меншим або дорівнювати 0. Будь ласка, введіть додатне значення порядку"
60023,Перевищено обмеження довжини значення стовпця,Довжина значення запису перевищує максимально допустиму. Ліміт 256 символів
60024,Порожній UUID довідника,"Обов'язковий параметр UUID довідника порожній. Будь ласка, введіть дійсний UUID довідника"
60025,"Запис довідника не знайдено за значенням '{0}' у стовпці {1}",Запису з таким значенням у довіднику немає
60026,Не вдається видалити останній стовпець,Довідник повинен мати принаймні одну колонку. Останній стовпець не можна видалити з довідника
60027,Немає доступу до довідника,Немає доступу до довідника
60028,Робота фільтра невідома,Робота фільтра невідома
60029,Значення фільтра дорівнює null,Робота фільтра невідома
60030,Завдання експорту довідника не збігаються,Завдання експорту довідника не збігаються
60031,Ширина стовпця довідника має бути більше або дорівнювати 140,Ширина стовпця довідника має бути більше або дорівнювати 140
**ІНТЕГРАЦІЯ**,,
80001,Правило інтеграції {0} видалене,Видалено правило інтеграції з введеним UUID
80002,Правило інтеграції {0} не знайдено,Правило інтеграції з введеним UUID не знайдено або не існує
80003,Інтеграцію не знайдено для поштової скриньки {0},Конфігурація інтеграції не знайдена для введеного UUID поштової скриньки
80004,"Правило генерації ім'я генерує порожнє ім'я файлу","Не вдається згенерувати ім'я файлу"
80005,UUID шаблону не відповідає UUID версії шаблону,"UUID шаблону не відповідає UUID версії шаблону. Будь ласка, порівняйте UUID шаблону та версії"
80006,Протокол {0} не підтримується,"Введений протокол ще не підтримується. Підтримувані протоколи: FTPS, FTPS, AS2, SOAP"
80007,"Вміст правила співставлення обов'язковий","У цьому запиті обов'язковим є вміст правила співставлення"
80008,Потрібен UUID шаблону,"У цьому запиті обов'язковий UUID шаблону"
80009,"UUID версії шаблону обов'язковий","У цьому запиті обов'язкова UUID версії шаблону"
80010,Потрібне правило конвертації,У цьому запиті обов’язкове правило конвертації
80011,Потрібне правило генерації назви файлу,У цьому запиті обов’язкове правило генерації назви файлу
80012,"Джерело обов'язкове",У цьому запиті необхідно вказати джерело
**ДОЗВОЛИ**,,
90002,Ви не маєте достатніх прав до акаунту {0},"У користувача недостатньо прав для виконання цієї дії. Будь ласка, попросіть свого системного адміністратора надати дозвіл"
90003,У вас недостатньо прав у поштовій скриньці {0},Користувач не має достатніх прав для виконання цієї дії. Зверніться до системного адміністратора з проханням надати права
90004,Гостьовий користувач не має доступу до жодної поштової скриньки,"Користувач не має доступу до жодної поштової скриньки. Будь ласка, додайте доступ до будь-якої поштової скриньки або авторизуйтесь користувачем, який має доступ"
90005,Неможливо зробити з системним акаунтом,Користувач не має достатніх прав для модифікації системних даних
90006,Не можу працювати з системною поштовою скринькою,Користувач не має достатніх привілеїв для модифікації системних даних
90007,Поштова скринька не має доступу до ярлика,Поштова скринька не має доступу до ярлика
90008,Немає доступу до довідника {0},Довідник недоступний для вас. Попросіть власника довідника оновити рівень доступу
90009,Немає доступу до шаблону {0},Шаблон для вас недоступний. Попросіть власника шаблону оновити рівень доступу
90010,Немає доступу до батьківської папки,Батьківська папки для вас недоступна. Попросіть власника папки оновити рівень доступу
90011,Немає доступу до папки,Папка недоступна для вас. Попросіть власника папки оновити рівень доступу
90012,Немає доступу до сповіщень,Сповіщення недоступне для вас
90013,Немає доступу до поштової скриньки {0},Користувач не має доступу до цієї поштової скриньки. Попросіть вашого системного адміністратора надати дозволи
90014,Немає доступу до поштової скриньки {0}. Відсутні дозволи: {1},Користувач не має доступу до певних функцій цієї поштової скриньки. Попросіть свого системного адміністратора надати дозволи. Пропущені дозволи можна знайти в повідомленні про помилку
90015,Немає доступу до конверту {0},"Користувач не має доступу до цього конверта. Конверти можуть переглядати тільки користувачі, які включені в процес обробки"
90017,Роль в конверті не може змінювати дані,"Роль в конверті не може змінювати дані в конверті. Якщо ви хочете змінити дані в конверті, встановіть відповідну роль на шаблоні"
90018,Немає доступу до акаунту {0},Користувач не має доступу до цього акаунту. Попросіть вашого системного адміністратора надати права
90019,Заголовок поштової скриньки не відповідає UUID поштової скриньки,"Будь ласка, перевірте приналежність організації до поточної поштової скриньки"
90022,Немає доступу до задачи імпорту,Користувач не має доступу до задачи імпорту
90026,Немає доступу до вкладення,Вкладення для вас недоступне
90030,Не можна відкликати останнього власника,Ви не можете відкликати останнього власника організації
90031,Не є власником сценарію,Користувач не є власником сценарію
90032,Немає доступу до сценарію,Немає доступу для читання сценарію
90033,Змінювати коментар може тільки автор,Немає доступу для запису до коментаря
90034,Немає доступу до колбека {0},У поточного меілбокса немає доступа до колбека
90035,Не є власником токену,Користувач не є власником токену
**СЦЕНАРІЇ**,,
100001,Назва сценарію не може бути порожньою,Назва сценарію не може бути порожньою або NULL
100002,Опис сценарію не може бути порожнім,Опис сценарію не може бути порожнім або NULL
100003,Рівень доступу сценарію не може бути порожнім,"Рівень доступу до сценарію не може бути порожнім або NULL. Доступ може бути чотирьох типів: mailbox, account, pub та official"
100004,ID не може бути порожнім,Ідентифікатор кроку сценарію не може бути порожнім або NULL
100005,Назва кроку сценарію не може бути порожньою,Назва кроку сценарію не може бути порожньою або NULL
100006,XSLT карта конвертації кроку сценарію не може бути порожньою,XSLT карта конвертації кроку сценарію не може бути порожньою або NULL
100007,"Кроки обов'язкові",Сценарій повинен мати щонайменше 1 крок
100008,Крок сценарія має містити UUID шаблону,UUID шаблону сценарію не повинен бути порожнім
100009,Крок сценарія має містити версію шаблону,UUID версії шаблону сценарію не повинен бути порожнім
100010,Не вдалося зберегти,Збереження сценарію не вдалося
100011,Сценарій {0} не знайдено,Сценарій не знайдено
100012,Сценарій {0} видалено,Сценарій видалено
100013,Не вдається створити або оновити сценарій до офіційного рівня доступу,Рівень доступу сценарію не може бути змінений на офіційний рівень доступу. Змінити рівень доступу на офіційний може тільки системний користувач
100014,Крок {0} недоступний на даному етапі,Крок не доступний на даному етапі
100015,Перший крок не може мати початкового шаблону,Перший крок не може мати початкового шаблону
100016,Крок призначення не може бути порожнім,Крок призначення не може бути порожнім
100017,Джерело не може бути порожнім в кроці {0},Джерело кроку не може бути порожнім
100018,Призначення кроку {0} не співпадає,Призначення кроку не збігається з результатом
100019,Дубльований ідентифікатор кроку {0},Дубльований ідентифікатор кроку
100020,Джерело кроку {0} не збігається з жодним попереднім призначенням,"Будь ласка, ознайомтеся з порядком дій"
100021,Довжина назви сценарію не може бути більше 256 символів,Назва сценарію не може бути більше 256 символів
100022,Довжина опису сценарію не може бути більше 256 символів,Опис сценарію не може бути більше 256 символів
100023,Довжина ідентифікатора кроку сценарію не може бути більше 256 символів,Довжина ідентифікатора кроку сценарію не може бути більше 256 символів
100024,Довжина назви кроку сценарію не може бути більше 256 символів,Довжина назви кроку сценарію не може бути більше 256 символів
100025,Умова сценарію не може бути застосована,"Умова сценарію неправильна, перевірте XSLT"
**ЗОВНІШНІ ПОСИЛАННЯ**,,
110001,Назва посилання не може бути порожньою,"Назва посилання є обов'язковою і не може бути порожньою. Будь ласка, вкажіть назву посилання"
110002,Довжина назви посилання перевищила максимальну,Довжина назви посилання перевищує максимально допустиму. Ліміт 255 символів
110003,Адреса посилання не може бути порожньою,Адреса посилання не може бути порожньою
110004,Порядок посиланя має бути позитивним або нульовим,Порядок посиланя має бути позитивним або нульовим
110005,Рівень доступу до посилання не може бути публічним,Рівень доступу до посилання не може бути публічним
110006,"UUID поштової скриньки обов'язковий, якщо рівень доступу за посиланням – поштова скринька","UUID поштової скриньки потрібен, якщо рівень доступу за посиланням – поштова скринька"
110007,Посилання {0} не знайдено,Посилання не знайдено за UUID
110008,Посилання {0} для іншого акаунту,Посилання не належить цьому акаунту
110009,Посилання має невірну URL-адресу,"Посилання має невірну URL-адресу. Будь ласка, виправте"
110010,Не можна використовувати офіційни рівень доступу для посилання,Не можна використовувати офіційни рівень доступу для посилання
**БІЛЛІНГ**,,
120001,Тариф {0} не знайдено в білінговій системі,Тариф не знайдено для акаунту
120002,Ви не можете змінювати тарифний план так часто,"Ви не можете так часто змінювати тарифний план. Будь ласка, спробуйте наступного дня"
120003,"Ліміт вже досягнуто. Можливо, ви захочете оновити свій тарифний план","Ліміт вже досягнуто. Можливо, ви захочете оновити свій тарифний план"
120004,"Ліміт ({0}) вже досягнуто. Можливо, ви захочете оновити свій тарифний план","Ліміт вже досягнуто. Можливо, ви захочете оновити свій тарифний план"
120005,"Ця дія недоступна у вашому тарифному плані. Можливо, ви захочете розглянути можливість переходу на інший тарифний план","Ліміт вже досягнуто. Можливо, ви захочете оновити свій тарифний план"
120006,"Цей тарифний план не можна вибрати. Ліміт '{0}' перевищено. Кількість у вашому обліковому записі становить {1}, а для тарифу не може бути більше ніж {2}",Виберіть інший тариф або змініть обліковий запис
